subject_id,baseline,endline,TOL_move_count1_bl,TOL_RT1_bl,TOL_move_count2_bl,TOL_RT2_bl,TOL_move_count3_bl,TOL_RT3_bl,TOL_move_count4_bl,TOL_RT4_bl,TOL_minimum_moves1_bl,TOL_minimum_moves2_bl,TOL_minimum_moves3_bl,TOL_minimum_moves4_bl,TOL_total_bl,land_ownership_bl,water_treatment_bl,water_treatment_frequency_bl,chlorinelastmonth_bl,treatment_actual,children_rec,education_rec,village_id,treatment,treatment0,treatment1,treatment2,treatment3,employed,married,age,BADS_RT1_end,BADS_RT2_end,BADS_RT3_end,BADS_RT4_end,BADS_RT5_end,BADS_RT6_end,BADS_RT7_end,BADS_RT8_end,BADS_RT9_end,BADS_response1_end,BADS_response2_end,BADS_response3_end,BADS_response4_end,BADS_response5_end,BADS_response6_end,BADS_response7_end,BADS_response8_end,BADS_response9_end,water_treatment_end,water_treatment_frequency_end,chlorinelastmonth_end,TOL_move_count1_end,TOL_RT1_end,TOL_move_count2_end,TOL_RT2_end,TOL_move_count3_end,TOL_RT3_end,TOL_move_count4_end,TOL_RT4_end,TOL_pass1_end,TOL_pass2_end,TOL_pass3_end,TOL_pass4_end,TOL_pass_total_end,TOL_total_end,BADS_AC_SS_end,BADS_AV_SS_end,BADS_scale_end,water_treatment_binary_end,work_hrs_daily_end,work_days_perwk_end,earnings_1wk_total_end,chlorine_treatment_end,tcr_end
153709,1,1,,43.547001,,327.95401,2,14.531,7,277.23401,1,2,2,4,9,Yes,Chlorine,Never,Yes,1,2,Primary,12,1,0,1,0,0,1,1,29,443.01599,42.437,33.297001,30.094,26.327999,38.813,27.593,29.516001,54.827999,3,3,3,3,3,7,7,7,5,Boil,Always,Yes,1,13.5,9,155.23399,10,244.65601,10,55.859001,1,1,0,0,2,30,12,4,16,1,0,0,0,No,0
153710,0,1,,,,,,,,,,,,,,,,,,,2,Secondary,12,1,0,1,0,0,1,1,32,307.078,50.389999,29.672001,24.375,167.51601,27.094,121.875,17.656,36.952999,3,3,5,3,3,3,5,7,5,Chlorine,Most of the time,Yes,1,33.25,2,39.702999,7,190.172,8,83.890999,1,1,1,1,4,18,14,10,24,1,2,3,900,Yes,1
153711,0,1,,,,,,,,,,,,,,,,,,,1,Secondary,12,0,1,0,0,0,1,1,20,441.67099,27.922001,12.5,24.219,26.531,24.219,22.469,19.077999,18.172001,3,4,5,7,6,7,5,5,7,Water filter,Most of the time,No,2,68.703003,10,234.64,8,137.96899,10,156.59399,1,0,1,0,2,30,24,8,32,1,0,0,0,No,0
153712,0,1,,,,,,,,,,,,,,,,,,,1,Primary,12,1,0,1,0,0,1,1,18,151.422,36.577999,51.688,31.906,25.562,30.125,26.219,27.672001,29.891001,3,1,3,5,1,5,7,3,7,Stand and settle,Always,No,1,25.485001,10,83.984001,2,14.125,10,83.203003,1,0,1,0,2,23,12,10,22,1,0,0,0,No,0
153713,0,1,,,,,,,,,,,,,,,,,,,3,Primary,69,0,1,0,0,0,0,1,28,286.73499,17.327999,42.265999,40.952999,18.687,19.219,67.359001,36.844002,38.952999,4,7,5,3,5,7,5,1,5,Chlorine,Most of the time,Yes,3,28.5,10,43.952999,5,57.563,10,109.219,1,0,1,0,2,28,20,11,31,1,0,0,0,No,0
153714,0,0,,,,,,,,,,,,,,,,,,,1,Primary,69,1,0,1,0,0,0,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153715,1,0,1,43.687,6,130.5,2,14.312,10,100.407,1,2,2,4,19,No,Chlorine,Always,Yes,3,2,Secondary,69,3,0,0,0,1,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153716,1,1,4,51.952999,3,38.796001,3,79.703003,9,94.25,1,2,2,4,19,Yes,Chlorine,Always,Yes,2,4,Primary,69,2,0,0,1,0,0,1,29,306.422,33.813,7.0619998,2.438,3.671,4.1719999,4.4689999,2.734,2.329,3,3,5,3,7,3,7,3,5,Chlorine,Most of the time,Yes,1,228.687,9,51.672001,2,20.156,10,85.938004,1,1,1,0,3,22,18,12,30,1,0,0,0,No,0
153717,1,1,3,69.265999,10,434.89099,6,90.889999,10,155.14,1,2,2,4,29,Yes,Chlorine,Occasionally,No,1,5,Primary,69,1,0,1,0,0,0,1,31,143.75,32.125,31.75,32.327999,26.812,37.438,26.031,22.391001,19.952999,1,3,5,5,7,5,5,1,7,Chlorine,Most of the time,No,4,40.813,10,246.75,4,66,10,88.640999,1,0,1,0,2,28,22,16,38,1,4,6,100,No,0
153718,1,1,1,13.782,10,115.828,2,29.438,7,141.86,1,2,2,4,20,Yes,Chlorine,Always,Yes,2,1,College,69,2,0,0,1,0,0,1,28,122.453,42.530998,30.438,24.625,53.562,85.640999,29.812,40.485001,10.015,7,1,5,3,7,7,3,3,5,Chlorine,Always,Yes,3,21.094,6,30.75,4,48.109001,7,45.264999,1,1,1,1,4,20,16,8,24,1,0,0,0,No,1
153719,1,1,1,8.2030001,10,160.5,10,387.71899,10,75.045998,1,2,2,4,31,Yes,Chlorine,Always,Yes,2,4,Primary,69,2,0,0,1,0,0,1,25,143.625,11.969,47.639999,30.344,129.71899,41.937,27.110001,30.375,43.327999,7,4,5,5,5,1,3,5,6,Water filter,Most of the time,No,1,39.437,10,49.765999,10,117.922,9,48.030998,1,0,0,1,2,30,20,12,32,1,0,0,0,No,0
153720,1,1,1,24.719,10,70.311996,2,11.735,10,91.889999,1,2,2,4,23,Yes,Boil,Most of the time,No,1,2,Secondary,69,1,0,1,0,0,0,1,24,205.25,82.078003,23.702999,76,37.063,45.562,25.875,31.266001,8.0159998,7,5,5,5,7,7,7,5,7,Chlorine,Most of the time,Yes,1,18.344,6,47.859001,6,22.625,10,62.313,1,1,1,0,3,23,24,2,26,1,0,0,0,No,0
153721,1,1,1,21.202999,4,74.813004,6,116.234,10,283.25,1,2,2,4,21,Yes,Chlorine,Always,Yes,3,2,Primary,69,3,0,0,0,1,0,1,26,131.57899,42.014999,38.702999,39.907001,18.656,18.577999,36.577999,23.406,24.5,7,5,5,1,5,7,7,5,5,Chlorine,Most of the time,Yes,1,24.407,10,123.406,2,23.547001,10,247.35899,1,0,1,0,2,23,16,2,18,1,0,0,0,No,0
153722,1,1,4,82.640999,10,132.547,2,25.75,7,179.875,1,2,2,4,23,Yes,Chlorine,Occasionally,Yes,1,8,Primary,70,1,0,1,0,0,0,1,33,240.71899,96.796997,25.422001,13.531,22.469,7.5159998,20.764999,11.25,12.375,5,5,5,1,1,5,1,5,5,Chlorine,Most of the time,Yes,1,20.766001,4,28.233999,2,11.25,8,219.938,1,1,1,1,4,15,12,12,24,1,3,7,400,No,0
153723,1,1,5,61.75,10,295.828,3,64.014999,5,47.030998,1,2,2,4,23,Yes,Do not treat,Never,No,2,5,Primary,70,2,0,0,1,0,1,1,35,161.60899,4.4689999,38.172001,48.764999,26.172001,10.969,12.328,17.312,8.1879997,3,5,7,3,7,1,5,5,3,Chlorine,Occasionally,No,1,48.437,10,260.828,2,20.922001,10,171.297,1,0,1,0,2,23,20,14,34,1,0,0,0,No,0
153724,0,1,,,,,,,,,,,,,,,,,,,2,Primary,70,0,1,0,0,0,0,1,25,283.53101,54.485001,34.155998,34.969002,16.764999,14.125,11.375,14.61,4.1869998,7,3,1,1,5,7,3,7,5,Chlorine,Always,Yes,6,187.187,10,185.875,3,43.047001,10,364.25,0,0,1,0,1,29,10,4,14,1,0,0,0,No,0
153725,1,1,2,42.188,7,41.187,2,11.781,10,114.953,1,2,2,4,21,Yes,Chlorine,Always,Yes,3,3,Primary,70,3,0,0,0,1,0,1,25,161.578,27.702999,25.641001,12.344,43.172001,10.515,63.265999,31.187,15.047,5,5,1,1,5,1,5,1,5,Chlorine,Always,Yes,1,9.5930004,10,31.312,2,18.812,10,74.780998,1,0,1,0,2,23,12,16,28,1,0,0,0,Yes,1
153726,1,1,1,6.875,3,43.922001,2,24.922001,7,392.59399,1,2,2,4,13,Yes,Chlorine,Occasionally,Yes,2,6,Secondary,70,2,0,0,1,0,0,1,30,210.85899,93.125,52.047001,32.625,27.312,40.282001,42.796001,25.625,26.438,3,3,5,5,5,5,5,5,5,Chlorine,Occasionally,No,1,18.281,10,76.234001,2,32.547001,10,558.5,1,0,1,0,2,23,18,10,28,1,0,0,0,No,0
153727,1,1,4,39.125,10,109.547,2,35.5,10,193.532,1,2,2,4,26,Yes,Chlorine,Most of the time,Yes,1,8,Primary,70,1,0,1,0,0,1,1,35,131.75,37.655998,40.890999,35.764999,26.327999,25.782,34.875,19.233999,19.438,3,3,3,3,3,3,3,3,3,Chlorine,Always,Yes,1,28.452999,4,25.172001,2,14.828,10,131.453,1,1,1,0,3,17,10,16,26,1,0,0,0,No,0
153728,1,1,3,33.547001,10,65.140999,10,133.875,10,102.407,1,2,2,4,33,Yes,Chlorine,Most of the time,Yes,3,0,Secondary,70,3,0,0,0,1,0,0,18,836.84302,67.188004,56.812,46.890999,66.484001,42.640999,130,34.125,58.827999,3,1,1,3,3,5,3,5,3,Chlorine,Always,Yes,1,10.828,3,12.281,2,12.375,5,40,1,1,1,1,4,11,6,12,18,1,0,0,0,No,0
153729,1,0,1,33.547001,10,114.157,2,22.656,9,122.485,1,2,2,4,22,Yes,Chlorine,Always,Yes,2,1,Primary,81,2,0,0,1,0,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153730,1,1,6,48.265999,10,162.51601,4,103.454,10,116.265,1,2,2,4,30,No,Do not treat,Never,No,1,2,Primary,81,1,0,1,0,0,1,0,18,126.375,30.264999,14.657,28.375,21.625,25.764999,25.266001,19.594,27.983999,3,5,4,1,7,7,6,1,3,Stand and settle,Never,Yes,5,367.98401,5,66.389999,10,107.329,10,97.328003,1,1,0,0,2,30,15,11,26,1,8,7,800,No,0
153731,0,0,,,,,,,,,,,,,,,,,,,1,Primary,81,0,1,0,0,0,0,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153732,1,1,1,24.844,10,139.35899,3,58.75,4,43.625,1,2,2,4,18,Yes,Chlorine,Always,Yes,2,4,Primary,81,2,0,0,1,0,0,1,31,145.23399,18.938,10.718,18.875,31.969,20.360001,21.421,23.391001,22.5,5,3,7,7,5,7,7,5,7,Chlorine,Occasionally,Yes,1,234.70399,10,64.719002,2,12,10,128.71899,1,0,1,0,2,23,24,4,28,1,0,0,0,No,0
153733,1,1,4,93.109001,10,60.797001,10,39.639999,10,46.905998,1,2,2,4,34,Yes,Chlorine,Most of the time,Yes,3,4,Primary,81,3,0,0,0,1,0,1,31,155.172,25.577999,20.5,9.3129997,21.187,23.827999,19.422001,23.032,23.062,3,5,3,3,5,7,3,1,5,Chlorine,Always,Yes,1,208.39101,10,51.688,4,46.280998,10,128.75,1,0,1,0,2,25,16,14,30,1,0,0,0,No,0
153734,1,1,6,57.219002,10,62.905998,10,208.89,10,359.703,1,2,2,4,36,Yes,Boil,Occasionally,Yes,1,1,Secondary,81,1,0,1,0,0,0,1,28,388.46899,9.4680004,4.5630002,6.1869998,16.063,7.9689999,12.187,3.5309999,4.2350001,5,3,5,1,5,3,5,3,5,Boil,Most of the time,Yes,6,236.218,10,156.5,2,42.922001,10,112.203,0,0,1,0,1,28,14,12,26,1,0,0,0,No,0
153735,1,1,6,57.734001,10,89.796997,5,41,10,117.328,1,2,2,4,31,Yes,Chlorine,Most of the time,Yes,1,3,Primary,81,1,0,1,0,0,0,1,18,339.703,52.422001,29.889999,37.172001,10.172,6.4369998,29.125,20.016001,12.031,5,7,3,7,3,1,5,5,7,Chlorine,Always,Yes,3,42.75,10,55.594002,10,33.735001,10,18.266001,1,0,0,0,1,33,22,12,34,1,0,0,0,No,0
153736,0,1,,,,,,,,,,,,,,,,,,,5,Primary,81,0,1,0,0,0,1,1,35,182.48399,93.640999,45.625,212.812,13.891,11.656,9.0310001,14.157,16.514999,5,3,7,5,3,7,5,7,4,Boil,Occasionally,Yes,3,74.796997,10,148.578,10,282.578,9,147.782,1,0,0,1,2,32,17,4,21,1,0,0,0,No,0
153737,1,1,,231.797,,216.687,20,193.86,20,185.51601,1,2,2,4,40,Yes,Water filter,Always,Yes,1,3,Secondary,81,1,0,1,0,0,0,1,29,137.89101,33.780998,18.188,17.046,12.219,15.891,15.609,19.156,14.344,5,1,5,5,5,7,5,7,5,Chlorine,Always,Yes,1,17.327999,2,42.389999,10,77.204002,10,83.844002,1,1,0,0,2,23,16,4,20,1,0,0,0,No,0
153738,1,1,3,54.422001,10,143.312,4,44.563,10,68.530998,1,2,2,4,27,Yes,Chlorine,Most of the time,Yes,1,2,Secondary,81,1,0,1,0,0,0,1,33,193.265,27.735001,47,13.015,10.938,19.922001,14.64,18.485001,13.031,3,5,3,5,5,5,4,1,5,Chlorine,Always,Yes,1,62.890999,10,76.219002,10,202.438,7,47.155998,1,0,0,1,2,28,18,15,33,1,0,0,0,Yes,1
153739,1,1,1,22.969,2,101.219,2,60.547001,10,228.703,1,2,2,4,15,Yes,Chlorine,Always,Yes,3,1,Secondary,81,3,0,0,0,1,0,1,23,199.40601,59.094002,40.030998,74.704002,33.452999,36.452999,29.297001,29.764999,19.797001,4,4,4,4,4,4,4,4,4,Chlorine,Occasionally,Yes,1,18.952999,4,58.640999,2,14.422,4,41.515999,1,1,1,1,4,11,15,12,27,1,5,6,0,No,0
153740,0,1,,,,,,,,,,,,,,,,,,,4,Secondary,7,0,1,0,0,0,1,1,27,178.063,29.233999,23.438,21.389999,21.610001,21.639999,14.422,34.688,15.109,7,7,3,3,3,5,7,5,5,Chlorine,Most of the time,Yes,1,10.719,9,68.014999,2,29.454,10,45.639999,1,1,1,0,3,22,16,4,20,1,10,12,750,Yes,1
153741,1,1,1,27.312,10,104.453,2,34.639999,10,92.968002,1,2,2,4,23,Yes,Chlorine,Most of the time,Yes,3,3,College,7,3,0,0,0,1,0,1,29,301.64001,31.485001,54.875,49.172001,31.031,50.609001,29.391001,40.077999,18.702999,3,3,7,7,7,5,7,5,7,Chlorine,Always,Yes,1,19.297001,10,151.42101,2,17.032,7,90.359001,1,0,1,1,3,20,26,8,34,1,0,0,0,,0
153742,1,1,1,18.625,10,87.389999,2,23.157,10,142.328,1,2,2,4,23,Yes,Chlorine,Most of the time,Yes,2,4,College,67,2,0,0,1,0,1,1,32,231.15601,33.719002,13.453,46.109001,22.469,34.5,22.422001,45.672001,6.6090002,3,3,5,3,3,7,1,5,7,Chlorine,Always,Yes,1,17.733999,2,43.546001,2,15.032,4,38.014999,1,1,1,1,4,9,16,12,28,1,0,0,0,No,0
153743,1,1,1,14.047,10,109.485,3,46.280998,10,177.89101,1,2,2,4,24,Yes,Chlorine,Most of the time,Yes,2,4,Primary,67,2,0,0,1,0,0,1,32,652.625,38.702999,49.859001,34.672001,34.188,72.186996,38.469002,23.687,35.797001,3,5,7,5,3,5,7,1,7,Chlorine,Always,Yes,1,16.062,5,21.532,2,13.547,10,73.921997,1,1,1,0,3,18,22,12,34,1,0,0,0,No,0
153744,1,1,2,8.625,8,31.093,10,76,10,34.515999,1,2,2,4,30,Yes,Chlorine,Always,Yes,2,5,Primary,67,2,0,0,1,0,1,1,35,899.15601,22.031,50.313,82.094002,48.014999,21.063,133,39.405998,53.625,3,5,5,5,7,7,1,1,7,Chlorine,Always,Yes,6,67.844002,10,115.5,6,76.155998,10,78.25,0,0,1,0,1,32,24,16,40,1,2,3,600,No,0
153745,1,1,1,22.5,2,52.172001,2,15.36,6,142.04601,1,2,2,4,11,Yes,Boil,Occasionally,Yes,1,1,Secondary,67,1,0,1,0,0,1,1,21,811.79602,66.125,66.110001,73.311996,25.594,48.359001,51.578999,112.75,54.889999,7,7,7,5,7,7,3,5,7,Chlorine,Always,Yes,1,15.516,2,22.014999,2,24.656,7,85.25,1,1,1,1,4,12,28,6,34,1,8,5,500,No,0
153746,0,1,,,,,,,,,,,,,,,,,,,5,Secondary,67,0,1,0,0,0,1,1,34,173.453,143.78101,22.188,16.031,13.062,60.719002,4.1880002,4.5310001,3.5309999,7,1,1,6,1,1,3,7,5,Chlorine,Most of the time,Yes,6,136.172,10,98.061996,10,53.719002,10,50.780998,0,0,0,0,0,36,9,10,19,1,0,0,0,No,0
153747,1,1,2,25.172001,6,93.593002,2,45.797001,10,401.92099,1,2,2,4,20,Yes,Boil,Always,Yes,2,0,Secondary,67,2,0,0,1,0,0,1,22,178.34399,48.25,27.594,24.687,22,182,17.702999,20.485001,11.578,3,3,5,3,7,7,7,7,7,Stand and settle,Always,Yes,2,41.672001,10,86.405998,10,204.84399,7,202.59399,1,0,0,1,2,29,20,4,24,1,6,5,1400,No,0
153748,1,1,2,42.172001,10,93.264999,5,106.422,10,95.953003,1,2,2,4,27,Yes,Do not treat,Never,No,3,4,Primary,67,3,0,0,0,1,1,1,26,130.438,35.390999,39.155998,38.062,25.985001,30.718,23.5,26.594,17.344,5,5,5,7,7,5,7,5,7,Stand and settle,Always,No,1,20.985001,10,93.546997,2,17.407,10,135,1,0,1,0,2,23,26,6,32,1,0,0,0,No,0
153749,0,1,,,,,,,,,,,,,,,,,,,1,Primary,67,0,1,0,0,0,0,1,20,180.937,49.765999,27.969,24.594,23.812,180.98399,19.141001,17.906,11.203,4,3,1,3,7,6,5,1,7,Stand and settle,Occasionally,No,6,36.359001,10,110.953,5,80.890999,10,214.09399,0,0,1,0,1,31,16,12,28,1,8,6,200,No,0
153750,1,1,2,71.140999,2,35.905998,3,21.75,6,84.061996,1,2,2,4,13,Yes,Chlorine,Occasionally,Yes,2,1,College,67,2,0,0,1,0,1,0,21,111.734,43.844002,27.672001,28.452999,30.25,37.75,24.781,24.672001,16.608999,3,1,3,7,5,3,5,5,7,Chlorine,Most of the time,Yes,1,26.625,2,137.90601,4,68.795998,10,218.89,1,1,1,0,3,17,18,12,30,1,1,5,1500,No,0
153751,1,1,6,45.734001,10,69.639999,2,11.25,10,82.204002,1,2,2,4,28,Yes,Boil,Always,Yes,1,1,College,83,1,0,1,0,0,1,1,24,112.641,30.452999,32.859001,95.546997,36.530998,21.344,105.203,52.202999,33.985001,3,3,7,7,7,3,1,7,5,Chlorine,Most of the time,Yes,2,42.077999,10,54.734001,2,10.563,5,29.172001,1,0,1,1,3,19,24,14,38,1,14,6,370,No,0
153752,1,0,,,,,,,,,,,,,,,,,,2,0,Secondary,83,2,0,0,1,0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153753,1,1,1,11.906,10,196.563,5,625.43701,7,114.891,1,2,2,4,23,No,Chlorine,Most of the time,No,2,1,Secondary,2,2,0,0,1,0,0,1,23,203.422,46.344002,32.764999,21.625,18.063,52.359001,10.703,12.954,9.375,6,7,5,7,7,6,6,7,7,Stand and settle,Always,Yes,1,15.547,7,133.51601,2,44.702999,5,159.35899,1,1,1,1,4,15,28,3,31,1,0,0,0,No,0
153754,0,1,,,,,,,,,,,,,,,,,,,2,Primary,2,0,1,0,0,0,1,1,30,184.953,72.421997,3.25,21.093,27.094,19.531,20.891001,33.797001,15.578,3,4,4,6,4,6,6,6,6,Chlorine,Occasionally,Yes,2,27.547001,10,95.875,4,68.203003,7,40.844002,1,0,1,1,3,23,19,7,26,1,8,6,5000,Yes,0
153755,0,1,,,,,,,,,,,,,,,,,,,1,Secondary,2,0,1,0,0,0,0,1,18,175.21899,36.389999,32.110001,21.75,42.702999,47.719002,34.937,8.5469999,40.905998,3,1,7,5,7,1,3,7,7,Chlorine,Most of the time,Yes,1,10.907,9,52.25,3,37.140999,10,279.14099,1,1,1,0,3,23,22,14,36,1,13,7,2100,No,0
153756,1,1,2,46.157001,10,132.015,10,257.75,10,211.89101,1,2,2,4,32,No,Chlorine,Most of the time,Yes,2,2,Primary,2,2,0,0,1,0,0,0,23,324.46899,52.484001,36.422001,69.860001,56.780998,34.75,21.875,30.672001,76.639999,1,7,7,6,7,7,6,7,5,Chlorine,Most of the time,Yes,1,18.672001,2,42.280998,2,10.656,6,70.280998,1,1,1,1,4,11,27,7,34,1,0,0,0,No,0
153757,1,1,1,121.515,7,203.735,4,131.062,5,213.64101,1,2,2,4,17,Yes,Chlorine,Occasionally,Yes,3,3,Primary,2,3,0,0,0,1,0,0,30,315.06299,50.562,71.265999,41.405998,52.547001,33.672001,21.641001,30.202999,83.375,7,7,7,7,4,6,7,5,7,Chlorine,Always,Yes,5,71.030998,10,125.75,2,41.985001,4,223.35899,1,0,1,1,3,21,27,3,30,1,0,0,0,Yes,0
153758,0,1,,,,,,,,,,,,,,,,,,,5,Primary,2,3,0,0,0,1,1,1,27,233.5,60.047001,50.515999,61.452999,17.047001,15.703,12.687,16.202999,7.579,3,5,5,5,7,3,1,1,5,Chlorine,Most of the time,Yes,2,28.922001,4,86.860001,10,59.938,10,48.282001,1,1,0,0,2,26,22,20,42,1,5,6,0,No,0
153759,1,1,1,42.797001,2,38.717999,2,42.327999,6,330.328,1,2,2,4,11,Yes,Chlorine,Always,Yes,2,2,Secondary,2,2,0,0,1,0,1,1,23,219.65601,34.313,18.639999,57.047001,19.125,10.172,33.375,37.844002,14.516,5,7,7,7,5,7,5,5,5,Chlorine,Occasionally,Yes,1,22.422001,2,74.469002,2,51.937,4,74.938004,1,1,1,1,4,9,26,6,32,1,0,0,0,No,0
153760,0,1,,,,,,,,,,,,,,,,,,,1,Primary,2,3,0,0,0,1,0,0,20,203.625,48.297001,20.219,71.264999,72.296997,16.5,10.875,13.188,8.25,6,6,7,7,7,4,5,4,6,Chlorine,Most of the time,Yes,1,19.344,3,30.594,2,13.063,10,226.90601,1,1,1,0,3,16,28,9,37,1,5,6,1400,Yes,1
153761,0,1,,,,,,,,,,,,,,,,,,,6,Primary,2,0,1,0,0,0,1,0,30,458.90601,44.422001,33.530998,43.844002,7.7969999,21.594,11.843,12.391,16.608999,5,6,7,3,5,3,1,7,3,Stand and settle,Always,No,3,86.765999,3,37.484001,2,95.014999,10,256.203,1,1,1,0,3,18,19,12,31,1,2,6,0,No,0
153762,1,1,,27.156,,108.062,2,11.375,10,101.703,1,2,2,4,12,Yes,Strain through cloth,Always,No,1,1,Primary,2,1,0,1,0,0,0,0,22,133.76601,71.530998,28.844,23.094,18.406,18.047001,15.875,21.562,4.5159998,3,7,5,5,7,7,5,7,7,Chlorine,Always,Yes,1,7.75,2,9.125,3,12.719,10,75.875,1,1,1,0,3,16,26,6,32,1,12,7,322,No,0
153763,0,0,,,,,,,,,,,,,,,,,,,1,Secondary,2,0,1,0,0,0,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153764,1,1,1,71.139999,10,157.313,2,19.25,10,174.14101,1,2,2,4,23,Yes,Chlorine,Occasionally,Yes,1,1,Primary,2,1,0,1,0,0,1,1,20,162.53101,13.125,46.594002,16.562,19.202999,6.2810001,2.8440001,6.1409998,2.062,5,5,5,5,5,5,5,5,5,Chlorine,Occasionally,Yes,1,18.688,10,150.703,2,13.344,7,61.030998,1,0,1,1,3,20,20,8,28,1,14,6,700,No,0
153765,1,1,6,68.969002,4,36.437,10,82.984001,10,200.485,1,2,2,4,30,Yes,Chlorine,Occasionally,Yes,2,1,Primary,2,2,0,0,1,0,1,1,31,121,21.296,5.9689999,11.344,27.75,7.9219999,12.672,13.312,10.11,7,5,5,5,5,3,5,1,7,Chlorine,Occasionally,Yes,1,30,10,53.452999,2,38.188,10,69,1,0,1,0,2,23,22,12,34,1,13,11,1600,No,0
153766,0,1,,,,,,,,,,,,,,,,,,,4,Primary,68,0,1,0,0,0,0,1,25,130.578,38.577999,37.640999,41.577999,22.906,25.577999,28.827999,25.485001,18.389999,5,5,5,7,5,5,5,5,5,Chlorine,Always,Yes,1,22.656,5,77.406998,6,50.313,10,66.125,1,1,1,0,3,22,22,8,30,1,3,5,1200,,
153767,1,0,5,430.5,10,342.203,10,110.922,10,80.625,1,2,2,4,35,Yes,Chlorine,Always,Yes,1,2,Primary,68,1,0,1,0,0,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153768,1,0,6,103.688,10,519.078,9,328.71899,10,80,1,2,2,4,35,Yes,Chlorine,Always,Yes,2,3,Primary,68,2,0,0,1,0,0,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153769,1,1,4,402.547,4,35.062,2,22.063,10,241.03101,1,2,2,4,20,Yes,Chlorine,Most of the time,Yes,1,1,Primary,68,1,0,1,0,0,0,1,23,142.485,43.187,33.405998,29.797001,32.547001,33.625,30.469,19.656,18.25,1,5,5,7,5,7,7,1,5,Chlorine,Most of the time,No,1,10.954,2,15.172,2,11.547,10,85.811996,1,1,1,0,3,15,22,12,34,1,4,6,0,Yes,0
153770,1,0,1,11.594,10,46.547001,10,73.469002,10,81.140999,1,2,2,4,31,Yes,Water filter,Occasionally,No,3,4,Primary,68,3,0,0,0,1,0,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153771,1,1,1,28.047001,10,167.172,2,94.578003,6,96.5,1,2,2,4,19,Yes,Chlorine,Most of the time,Yes,2,0,Primary,68,2,0,0,1,0,1,0,18,827.75,55.219002,78.828003,40.797001,66.359001,42.625,123.578,39.188,58.702999,3,5,7,7,7,5,5,5,5,Chlorine,Most of the time,Yes,2,24.047001,6,40.438,2,12.594,7,110.047,1,1,1,1,4,17,26,10,36,1,0,0,0,No,0
153772,1,1,1,21.610001,10,88.686996,2,73.139999,10,301.59399,1,2,2,4,23,Yes,Chlorine,Always,Yes,2,5,Primary,68,2,0,0,1,0,0,1,30,138.532,32.889999,30.656,32.125,28.172001,54,29.094,34.484001,13.61,5,7,6,7,7,3,3,3,7,Chlorine,Most of the time,Yes,1,30,4,58.360001,5,95.155998,10,137.73399,1,1,1,0,3,20,29,14,43,1,3,6,0,No,0
153773,0,0,,,,,,,,,,,,,,,,,,,2,Primary,68,0,1,0,0,0,0,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153774,1,1,1,18.718,6,153.875,2,20.844,10,593.28198,1,2,2,4,19,Yes,Boil,Most of the time,No,3,1,Secondary,13,3,0,0,0,1,0,1,23,102.235,3.0780001,27.5,14.515,10.391,12.219,15.25,9.5310001,22.937,5,5,5,3,5,7,4,5,5,Boil,Always,No,3,20.75,8,100.859,3,21.281,10,65.344002,1,1,1,0,3,24,18,7,25,1,6,7,1500,No,0
153775,1,1,1,14.563,3,37.047001,2,21.5,7,113.125,1,2,2,4,13,Yes,Chlorine,Most of the time,Yes,3,3,Secondary,51,3,0,0,0,1,1,1,33,83.078003,11.485,5.9369998,114.906,9.0319996,13.281,11.187,12.891,10.047,2,2,7,1,3,5,2,3,7,Chlorine,Occasionally,Yes,1,11.5,2,17.891001,2,13,10,63.375,1,1,1,0,3,15,15,16,31,1,0,0,0,No,0
153776,1,0,1,6.7340002,2,31.516001,2,12.75,10,66.968002,1,2,2,4,15,Yes,Boil,Always,No,3,0,University,49,3,0,0,0,1,0,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153777,1,1,1,26.969,3,91.985001,4,231.375,10,211.89,1,2,2,4,18,,,,,3,2,Primary,49,3,0,0,0,1,0,1,28,272.828,52.922001,33.889999,33.438,17.437,22.344,23.406,27.282,11.828,1,7,3,1,7,7,7,6,3,Chlorine,Occasionally,Yes,1,5.1090002,10,133.937,2,20.687,10,256.51599,1,0,1,0,2,23,16,7,23,1,0,0,0,No,0
